date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:18:55	108475/108475	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/images/14774655156541_hoasonquan_su_kien_thien_than_4.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/images/14774655156541_hoasonquan_su_kien_thien_than_4.jpg	(from https://demonhahang1.web30s.vn/Lau-Cuu-Mong-Co-339790)
23:18:56	19731/19731	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:55%20GMT	https://demonhahang1.web30s.vn/contact	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/contact.html	(from https://demonhahang1.web30s.vn/contact/)
23:18:57	25562/25562	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:57%20GMT	https://demonhahang1.web30s.vn/GET	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/GET.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:18:59	1236/1236	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202019%2016:18:58%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/images/banner_bg.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/images/banner_bg.png	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:59	25622/25622	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:58%20GMT	https://demonhahang1.web30s.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:18:59	25564/25564	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:58%20GMT	https://demonhahang1.web30s.vn/^([^:/?	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/^([^_/indexd41d.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:18:59	25573/25573	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:58%20GMT	https://demonhahang1.web30s.vn/restserver.php	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/restserver.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:19:00	84853/84853	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:05:32%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/files/5a5b15051ca24abeaec87168a9427ee9.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/files/5a5b15051ca24abeaec87168a9427ee9.jpg	(from https://demonhahang1.web30s.vn/lau-bo-kim-chi)
23:19:00	84853/84853	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:05:32%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/files/5a5b15051ca24abeaec87168a9427ee9.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/files/5a5b15051ca24abeaec87168a9427ee9.jpg	(from https://demonhahang1.web30s.vn/lau-bo-kim-chi)
23:19:01	243054/243054	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Oct%202016%2007:04:01%20GMT	https://demonhahang1.web30s.vn/datafiles/1/26-10-2016/14774654417107_dmq1422101568.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/1/26-10-2016/14774654417107_dmq1422101568.jpg	(from https://demonhahang1.web30s.vn/Ngo-chien-bo-339789)
23:19:01	243054/243054	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/images/14774654417107_dmq1422101568.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/images/14774654417107_dmq1422101568.jpg	(from https://demonhahang1.web30s.vn/Ngo-chien-bo-339789)
23:19:02	243054/243054	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/images/14774654417107_dmq1422101568.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/images/14774654417107_dmq1422101568.jpg	(from https://demonhahang1.web30s.vn/Ngo-chien-bo-339789)
23:19:02	129124/129124	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Oct%202016%2007:03:00%20GMT	https://demonhahang1.web30s.vn/datafiles/1/26-10-2016/14774653805964_salatduachuotcachua500.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/1/26-10-2016/14774653805964_salatduachuotcachua500.jpg	(from https://demonhahang1.web30s.vn/Salad-ca-chua-dua-chuot-339788)
23:19:02	129124/129124	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/images/14774653805964_salatduachuotcachua500.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/images/14774653805964_salatduachuotcachua500.jpg	(from https://demonhahang1.web30s.vn/Salad-ca-chua-dua-chuot-339788)
23:19:02	129124/129124	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/images/14774653805964_salatduachuotcachua500.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/images/14774653805964_salatduachuotcachua500.jpg	(from https://demonhahang1.web30s.vn/Salad-ca-chua-dua-chuot-339788)
23:19:04	277484/277484	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/images/14774652182760_99744-slide-_9.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/images/14774652182760_99744-slide-_9.jpg	(from https://demonhahang1.web30s.vn/Suon-cuu-uop-toi-va-la-huong-thao-nuong-339787)
23:19:04	277484/277484	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/images/14774652182760_99744-slide-_9.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/images/14774652182760_99744-slide-_9.jpg	(from https://demonhahang1.web30s.vn/Suon-cuu-uop-toi-va-la-huong-thao-nuong-339787)
23:19:05	277484/277484	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Oct%202016%2007:00:18%20GMT	https://demonhahang1.web30s.vn/datafiles/1/26-10-2016/14774652182760_99744-slide-_9.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/1/26-10-2016/14774652182760_99744-slide-_9.jpg	(from https://demonhahang1.web30s.vn/Suon-cuu-uop-toi-va-la-huong-thao-nuong-339787)
23:19:05	246348/246348	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Oct%202016%2006:57:48%20GMT	https://demonhahang1.web30s.vn/datafiles/1/26-10-2016/14774650686439_ca-bong-mu-hap-xi-dau.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/1/26-10-2016/14774650686439_ca-bong-mu-hap-xi-dau.jpg	(from https://demonhahang1.web30s.vn/Ca-Song-hap-xi-dau-339786)
23:19:05	246348/246348	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/images/14774650686439_ca-bong-mu-hap-xi-dau.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/images/14774650686439_ca-bong-mu-hap-xi-dau.jpg	(from https://demonhahang1.web30s.vn/Ca-Song-hap-xi-dau-339786)
23:19:05	246348/246348	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/images/14774650686439_ca-bong-mu-hap-xi-dau.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/images/14774650686439_ca-bong-mu-hap-xi-dau.jpg	(from https://demonhahang1.web30s.vn/Ca-Song-hap-xi-dau-339786)
23:19:05	73431/73431	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Oct%202016%2006:55:47%20GMT	https://demonhahang1.web30s.vn/datafiles/1/26-10-2016/14774649481895_cu-cai-cuon-tom-thit.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/1/26-10-2016/14774649481895_cu-cai-cuon-tom-thit.jpg	(from https://demonhahang1.web30s.vn/Nem-cuon-Tom-339785)
23:19:05	73431/73431	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/images/14774649481895_cu-cai-cuon-tom-thit.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/images/14774649481895_cu-cai-cuon-tom-thit.jpg	(from https://demonhahang1.web30s.vn/Nem-cuon-Tom-339785)
23:19:06	73431/73431	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/images/14774649481895_cu-cai-cuon-tom-thit.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/images/14774649481895_cu-cai-cuon-tom-thit.jpg	(from https://demonhahang1.web30s.vn/Nem-cuon-Tom-339785)
23:19:06	25564/25564	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:19:06%20GMT	https://demonhahang1.web30s.vn/http:	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/http_.html	(from https://demonhahang1.web30s.vn/http://demonhahang1.web30s.vn/tiec-cocktail)
23:19:07	21578/21578	---M--	200	added ('OK')	text/css	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css	(from https://demonhahang1.web30s.vn/tiec-cocktail-1533201257)
23:19:07	24764/24764	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:27%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/50922594_1-(11).jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/50922594_1-(11).jpg	(from https://demonhahang1.web30s.vn/tiec-cocktail-1533201257)
23:19:07	20975/20975	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:27%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/76526496_sophies-cocktail-600x339.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/76526496_sophies-cocktail-600x339.jpg	(from https://demonhahang1.web30s.vn/tiec-cocktail-1533201257)
23:19:07	36969/36969	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:27%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/cocktail-party-header.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/cocktail-party-header.jpg	(from https://demonhahang1.web30s.vn/tiec-cocktail-1533201257)
23:19:07	29690/29690	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:27%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/cocktails-drinks.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/cocktails-drinks.jpg	(from https://demonhahang1.web30s.vn/tiec-cocktail-1533201257)
23:19:08	27571/27571	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:27%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/dattiecuytin_com-bi-quyet-to-chuc-bua-tiec-cocktail-1200x565(1).jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/dattiecuytin_com-bi-quyet-to-chuc-bua-tiec-cocktail-1200x565(1).jpg	(from https://demonhahang1.web30s.vn/tiec-cocktail-1533201257)
23:19:08	28405/28405	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:27%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/serenity-spanish-bar-restaurant-sangria.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/serenity-spanish-bar-restaurant-sangria.jpg	(from https://demonhahang1.web30s.vn/tiec-cocktail-1533201257)
23:19:08	31151/31151	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:27%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ti%e1%bb%87c-buffet1-1.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ti%e1%bb%87c-buffet1-1.jpg	(from https://demonhahang1.web30s.vn/tiec-cocktail-1533201257)
23:19:08	27571/27571	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:27%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/dattiecuytin_com-bi-quyet-to-chuc-bua-tiec-cocktail-1200x565.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/dattiecuytin_com-bi-quyet-to-chuc-bua-tiec-cocktail-1200x565.jpg	(from https://demonhahang1.web30s.vn/tiec-cocktail-1533201257)
23:19:09	49540/49540	---M--	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/js/light-gallery/lightgallery-all.min.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/js/light-gallery/lightgallery-all.min.js	(from https://demonhahang1.web30s.vn/tiec-cocktail-1533201257)
23:19:09	45325/45325	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:11%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/album/01(18).jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/album/01(18).jpg	(from https://demonhahang1.web30s.vn/sinh-nhat-cua-be)
23:19:09	40719/40719	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:11%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/album/MG_4123.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/album/MG_4123.jpg	(from https://demonhahang1.web30s.vn/sinh-nhat-cua-be)
23:19:09	32253/32253	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:11%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/album/phu-kien-trang-tri-sinh-nhat-babygirl1.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/album/phu-kien-trang-tri-sinh-nhat-babygirl1.jpg	(from https://demonhahang1.web30s.vn/sinh-nhat-cua-be)
23:19:10	43713/43713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:11%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/album/to-chuc-sinh-nhat-cho-be-tai-nha-hang-san-vuon-pergola.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/album/to-chuc-sinh-nhat-cho-be-tai-nha-hang-san-vuon-pergola.jpg	(from https://demonhahang1.web30s.vn/sinh-nhat-cua-be)
23:19:10	33149/33149	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:11%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/album/to-chuc-sinh-nhat-cho-be-tiniworld-4.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/album/to-chuc-sinh-nhat-cho-be-tiniworld-4.jpg	(from https://demonhahang1.web30s.vn/sinh-nhat-cua-be)
23:19:10	40040/40040	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:14%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/1_Zing.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/1_Zing.jpg	(from https://demonhahang1.web30s.vn/tiec-cuoi)
23:19:10	41860/41860	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:14%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/Bi-quyet-chon-thuc-don-tiec-cuoi-ngon-khoa-hoc-3.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/Bi-quyet-chon-thuc-don-tiec-cuoi-ngon-khoa-hoc-3.jpg	(from https://demonhahang1.web30s.vn/tiec-cuoi)
23:19:11	32137/32137	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:14%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/dat-tiec-tai-trung-tam-nha-hang-tiec-cuoi-quoc-thanh-1024x683.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/dat-tiec-tai-trung-tam-nha-hang-tiec-cuoi-quoc-thanh-1024x683.jpg	(from https://demonhahang1.web30s.vn/tiec-cuoi)
23:19:11	35852/35852	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:14%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/Diamond-Place-696x353.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/Diamond-Place-696x353.jpg	(from https://demonhahang1.web30s.vn/tiec-cuoi)
23:19:11	29907/29907	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:14%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/kinh-doanh-nha-hang-tiec-cuoi-la-gi.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/kinh-doanh-nha-hang-tiec-cuoi-la-gi.jpg	(from https://demonhahang1.web30s.vn/tiec-cuoi)
23:19:11	20536/20536	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:14%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/mau-sac-trang-tri-tiec-cuoi-nen-lua-chon-nam-nay.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/mau-sac-trang-tri-tiec-cuoi-nen-lua-chon-nam-nay.jpg	(from https://demonhahang1.web30s.vn/tiec-cuoi)
23:19:11	40627/40627	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:14%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/nau-an-tai-nha-51.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/nau-an-tai-nha-51.jpg	(from https://demonhahang1.web30s.vn/tiec-cuoi)
23:19:12	36453/36453	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:14%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/News-Xu-huong-trang-tri-tiec-cuoi-bang-hoa-vai-01.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/News-Xu-huong-trang-tri-tiec-cuoi-bang-hoa-vai-01.jpg	(from https://demonhahang1.web30s.vn/tiec-cuoi)
23:19:12	36623/36623	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:14%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/NH8.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/thumb_files/ablum/NH8.jpg	(from https://demonhahang1.web30s.vn/tiec-cuoi)
23:19:13	25622/25622	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:19:13%20GMT	https://demonhahang1.web30s.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+.html	(from https://demonhahang1.web30s.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/)
23:19:14	25564/25564	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:19:13%20GMT	https://demonhahang1.web30s.vn/^([^:	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/^([^_.html	(from https://demonhahang1.web30s.vn/^([^:/?)
23:19:14	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/fonts/lg.eot?n1z373	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/fonts/lgd641.eot	(from https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css)
23:19:14	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/fonts/lg.eot?	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/fonts/lgd41d.eot	(from https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css)
23:19:14	3956/3956	---M--	200	added ('OK')	font/woff	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/fonts/lg.woff?n1z373	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/fonts/lgd641.woff	(from https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css)
23:19:15	3880/3880	---M--	200	added ('OK')	font/ttf	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/fonts/lg.ttf?n1z373	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/fonts/lgd641.ttf	(from https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css)
23:19:15	8855/8855	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/fonts/lg.svg?n1z373	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/fonts/lgd641.svg	(from https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css)
23:19:15	5428/5428	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/img/vimeo-play.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/img/vimeo-play.png	(from https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css)
23:19:15	4526/4526	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/img/video-play.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/img/video-play.png	(from https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css)
23:19:16	5177/5177	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/img/youtube-play.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/img/youtube-play.png	(from https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css)
23:19:16	4178/4178	---M--	200	added ('OK')	image/gif	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/img/loading.gif	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/img/loading.gif	(from https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css)
23:19:16	808/808	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/light-gallery/view-album.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/light-gallery/view-album.png	(from https://demonhahang1.web30s.vn/css/light-gallery/lightgallery.min.css)
